speaker	start	end	duration	text
SP1	88.290	97.240	8.950	[no intendevo intendevo] che se là pago settecento euro in affitto più trecentocinquanta sono mille
SP2	97.300	98.000	0.700	mhmh
SP1	98.240	102.930	4.690	già (.) mille eh mil- millecento milledue- millecento milleduecento dopo
SP1	103.060	110.590	7.530	perché non è che è solo che devo pagare la macchina la benzina e:  e anche il parcheggio no devo fa- (as-)
SP2	110.740	111.317	0.577	xxx
SP1	111.780	117.480	5.700	allora come la città se tu paghi duecento eu- cioè duecento euro in più. ma ti trovi tutto
SP2	117.620	119.240	1.620	certo sì (.) certo certo
SP1	119.360	124.560	5.200	come da là per fare una spesa io devo fare cioè dieci chilometri cinque chilometri almeno
SP2	125.670	129.700	4.030	ma poi ti (.) insomma (.) ti svegli presto [traffico stress]
SP1	128.040	133.540	5.500	[assolutamente ma] guarda che là (.) da vivere la differenza da città e fuori città
SP1	134.080	137.430	3.350	se lavoro fuori città guarda che per me va bene
SP2	137.430	137.690	0.260	mhmh
SP1	137.730	139.040	1.310	ma dentro le [città devo lavorare]
SP2	138.540	140.120	1.580	[venendo qua] (.) certo sì sì
SP1	140.220	143.850	3.630	significa che per me non è che una giornata di (.) 24 ore
SP2	143.900	144.329	0.429	mhmh
SP1	144.410	146.170	1.760	sono 22 o[re]
SP2	145.980	147.360	1.380	[ce]rto perché è [un'ora]
SP1	146.870	147.810	0.940	[ancora me]no
SP2	147.890	148.210	0.320	mhmh
SP1	148.270	149.240	0.970	sono 20 ore tipo
SP2	149.270	149.480	0.210	°sì sì°
SP1	149.500	153.790	4.290	perché ogni giorno io lo (.) vado avanti e indietro un'ora un'ora e mezzo cioè
SP1	154.000	159.200	5.200	per venire un'ora e mezzo un'ora minimo e ritornare ancora facciamo mezz'ora o un'ora
SP1	159.500	161.090	1.590	[allora] due ore è già scalata
SP2	159.530	159.925	0.395	[mhmh]
SP2	161.170	161.400	0.230	[sì sì]
SP1	161.430	164.790	3.360	per preparare cioè se tipo che noi abitiamo cioè
SP1	164.960	169.860	4.900	facciamo come dentro la bologna tu 20 minuti (.) 30 minuti sei in la[voro]
SP2	169.530	170.080	0.550	[mhmh]mh
SP2	170.420	171.300	0.880	certo sì sì
SP2	171.580	174.720	3.140	ma prima di trasferirti in valsamoggia n- in quale zona abitavi?
SP1	174.860	176.500	1.640	al centro proprio al [centro storico]
SP2	176.100	176.680	0.580	[centro ce]ntro
SP1	176.730	177.400	0.670	cen[tro ce]ntro]
SP2	176.890	177.310	0.420	[okay]
SP1	178.590	180.660	2.070	10 minuti camminata che dove lavoro io
SP2	181.160	183.940	2.780	però c'è un po' di casino in centro [sporco]
SP1	183.200	191.020	7.820	[guarda che il] casino no cioè proprio no non è che è sporco tu di-  tu non posso cioè non puoi: guardare tutte le cose insieme
SP2	191.120	192.724	1.604	mhmh (.) mhmh
SP2	193.040	195.560	2.520	quindi sì ti- [ti piac]erebbe ritornare a vive[re in centro sì]
SP1	193.890	194.130	0.240	[sì]
SP1	195.210	203.180	7.970	[perché] (.) è una persona che vanno cioè lavorare dentro in città va a abitare fuori ti in- sta inquinando [lo ste]sso
SP2	202.400	202.930	0.530	[ANCHE]
SP2	203.280	206.310	3.030	certo (.) ah no [no no no no certame]nte (.) sì sì sì sì
SP1	204.120	205.410	1.290	[devi capire questa qua]
SP2	206.756	207.480	0.724	e: niente
SP1	207.510	216.810	9.300	ma se come io che vengo a abitare in ce- in città una macchina già f- già ferma per (.) non inquinare la città
SP2	216.840	219.160	2.320	sì sì sì è vero capisco perfettamente
SP2	219.580	225.930	6.350	mh eh sono curiosa di chiederti anche perché (.) quindi immagino che la tua famiglia (.) si sia trasferita
SP1	225.988	226.220	0.232	sì
SP2	226.300	227.010	0.710	qui dal bangla[desh no]
SP1	226.800	226.960	0.160	[sì]
SP2	227.100	232.320	5.220	quindi in nella- in casa con i tuoi genitori parla- che lingua parlate? [quale li-]
SP1	232.320	235.340	3.020	[eh (quella) sì] in lingua: bangla che parlano però tutti quanti lo sanno anche italiano
SP2	235.380	235.590	0.210	e
SP1	235.700	237.740	2.040	però eh tutti quanti lo sanno anche italiano
SP2	237.900	242.580	4.680	ok [e lo mischiate un po' co]n l'ital[iano] nquando parlate fra di [voi o?]
SP1	238.456	239.994	1.538	[xxx  ((ride))]
SP1	240.361	241.020	0.659	[sì sì]
SP1	242.140	243.210	1.070	[sì] sì
SP2	243.320	244.870	1.550	tu hai fratelli an[che]
SP1	244.730	247.140	2.410	[sì] ho una sorella che è studia in università
SP2	247.480	248.480	1.000	a che cosa studia?
SP1	248.600	249.420	0.820	chimica
SP2	249.580	253.020	3.440	chimica ok e è più grande più piccola
